Sn,movie_title,director_name,genres,imdb_score,budget
2225,Street Kings,David Ayer,Action|Crime|Drama|Thriller,6.8,20000000
2226,The World's End,Edgar Wright,Action|Comedy|Sci-Fi,7,20000000
2227,Nancy Drew,Andrew Fleming,Comedy|Crime|Family|Mystery|Romance|Thriller,5.9,20000000
2228,Daybreakers,Michael Spierig,Action|Horror|Sci-Fi|Thriller,6.5,20000000
2229,She's Out of My League,Jim Field Smith,Comedy|Romance,6.4,20000000
2230,Monte Carlo,Thomas Bezucha,Adventure|Comedy|Family|Romance,5.8,20000000
2231,Stay Alive,William Brent Bell,Horror|Thriller,5.1,9000000
2232,Quigley Down Under,Simon Wincer,Action|Adventure|Drama|Romance|Western,6.8,20000000
2233,Alpha and Omega,Anthony Bell,Adventure|Animation|Comedy|Family|Romance,5.3,20000000
2234,The Covenant,Renny Harlin,Action|Fantasy|Horror|Thriller,5.3,20000000
2236,Shorts,Robert Rodriguez,Comedy|Family|Fantasy,4.9,40000000
2237,To Die For,Gus Van Sant,Comedy|Crime|Drama,6.8,20000000
2238,Nerve,Henry Joost,Adventure|Crime|Mystery|Sci-Fi|Thriller,7.1,20000000
2240,Vampires,John Carpenter,Action|Horror|Thriller,6.1,20000000
2242,Psycho,Alfred Hitchcock,Horror|Mystery|Thriller,8.5,806947
2243,My Best Friend's Girl,Howard Deutch,Comedy|Romance,5.9,40000000
2244,Endless Love,Shana Feste,Drama|Romance,6.3,20000000
2245,Georgia Rule,Garry Marshall,Comedy|Drama,5.9,20000000
2246,Under the Rainbow,Steve Rash,Comedy,5.4,20000000
2248,Simon Birch,Mark Steven Johnson,Comedy|Drama|Family,6.9,30000000
2249,Reign Over Me,Mike Binder,Drama,7.5,20000000
2250,Into the Wild,Sean Penn,Adventure|Biography|Drama,8.2,15000000
2251,School for Scoundrels,Todd Phillips,Comedy,5.9,20000000
2252,Silent Hill: Revelation 3D,Michael J. Bassett,Adventure|Drama|Horror|Mystery|Thriller,5,20000000
2253,From Dusk Till Dawn,Robert Rodriguez,Crime|Fantasy|Horror,7.3,19000000
2254,Pooh's Heffalump Movie,Frank Nissen,Animation|Family|Fantasy|Mystery,6.4,20000000
2255,Home for the Holidays,Jodie Foster,Comedy|Drama|Romance,6.6,20000000
2256,Kung Fu Hustle,Stephen Chow,Action|Comedy|Crime|Fantasy,7.8,20000000
2258,The Country Bears,Peter Hastings,Comedy|Family|Music|Musical,4,35000000
2259,The Kite Runner,Marc Forster,Drama,7.6,20000000
2260,21 Grams,Alejandro G. Iñárritu,Drama,7.7,20000000
2261,Paparazzi,Paul Abascal,Action|Crime|Drama|Thriller,5.8,20000000
2262,Twilight,Catherine Hardwicke,Drama|Fantasy|Romance,5.2,37000000
2263,A Guy Thing,Chris Koch,Comedy|Romance,5.6,20000000
2264,Loser,Amy Heckerling,Comedy|Romance,5.3,20000000
2266,The Greatest Story Ever Told,George Stevens,Biography|Drama|History,6.6,20000000
2268,Disaster Movie,Jason Friedberg,Comedy,1.9,25000000
2269,Armored,Nimród Antal,Action|Crime|Thriller,5.7,27000000
2270,The Man Who Knew Too Little,Jon Amiel,Action|Comedy|Crime|Thriller,6.6,20000000
2271,What's Your Number?,Mark Mylod,Comedy|Romance,6,20000000
2272,Lockout,James Mather,Action|Adventure|Sci-Fi|Thriller,6.1,20000000
2273,Envy,Barry Levinson,Comedy,4.8,40000000
2274,Crank: High Voltage,Mark Neveldine,Action|Crime|Sci-Fi|Thriller,6.2,20000000
2275,Bullets Over Broadway,Woody Allen,Comedy|Crime,7.5,20000000
2276,One Night with the King,Michael O. Sajbel,Biography|Drama|History,6.3,20000000
2277,The Quiet American,Phillip Noyce,Drama|Mystery|Romance|Thriller|War,7.1,30000000
2278,The Weather Man,Gore Verbinski,Comedy|Drama,6.6,22000000
2279,Undisputed,Walter Hill,Action|Crime|Drama|Sport,6.1,20000000
2280,Ghost Town,David Koepp,Comedy|Drama|Fantasy|Romance,6.7,20000000
2281,12 Rounds,Renny Harlin,Action|Crime|Thriller,5.6,22000000
2282,Let Me In,Matt Reeves,Drama|Fantasy|Horror|Mystery,7.2,20000000
2283,3 Ninjas Kick Back,Charles T. Kanganis,Action|Comedy|Family,4.3,20000000
2284,Be Kind Rewind,Michel Gondry,Comedy,6.4,20000000
2285,Mrs Henderson Presents,Stephen Frears,Comedy|Drama|Music|War,7.1,20000000
2286,Triple 9,John Hillcoat,Action|Crime|Drama|Thriller,6.3,20000000
2287,Deconstructing Harry,Woody Allen,Comedy,7.4,20000000
2288,Three to Tango,Damon Santostefano,Comedy|Romance,6.1,20000000
2289,Burnt,John Wells,Comedy|Drama,6.6,20000000
2290,We're No Angels,Neil Jordan,Comedy|Crime,6,20000000
2291,Everyone Says I Love You,Woody Allen,Comedy|Musical|Romance,6.8,20000000
2292,Death at a Funeral,Frank Oz,Comedy,7.4,9000000
2293,Death Sentence,James Wan,Action|Crime|Thriller,6.8,20000000
2294,Everybody's Fine,Kirk Jones,Adventure|Drama,7.2,21000000
2295,Superbabies: Baby Geniuses 2,Bob Clark,Comedy|Family|Sci-Fi,1.9,20000000
2296,The Man,Les Mayfield,Action|Comedy|Crime,5.5,33000000
2297,Code Name: The Cleaner,Les Mayfield,Action|Comedy|Crime,4.5,20000000
2298,Connie and Carla,Michael Lembeck,Comedy|Crime|Music,6.3,20000000
2300,Inherent Vice,Paul Thomas Anderson,Comedy|Crime|Drama|Mystery|Romance,6.7,20000000
2301,Doogal,Dave Borthwick,Adventure|Animation|Comedy|Family|Fantasy,2.8,20000000
2302,Battle of the Year,Benson Lee,Drama|Music,5,20000000
2304,An American Carol,David Zucker,Comedy|Fantasy,4.3,12000000
2305,Machete Kills,Robert Rodriguez,Action|Comedy|Crime|Thriller,5.6,20000000
2306,Willard,Glen Morgan,Drama|Horror|Sci-Fi|Thriller,6.2,22000000
2307,Strange Wilderness,Fred Wolf,Adventure|Comedy,5.3,20000000
2308,Topsy-Turvy,Mike Leigh,Biography|Comedy|Drama|History|Music|Musical,7.4,10000000
2309,Little Boy,Alejandro Monteverde,Drama|War,7.4,20000000
2310,A Dangerous Method,David Cronenberg,Biography|Drama|Thriller,6.5,15000000
2311,A Scanner Darkly,Richard Linklater,Animation|Drama|Mystery|Sci-Fi|Thriller,7.1,8700000
2312,Chasing Mavericks,Michael Apted,Biography|Drama|Sport,7.2,20000000
2313,Alone in the Dark,Uwe Boll,Horror|Sci-Fi,2.3,20000000
2314,Bandslam,Todd Graff,Comedy|Drama|Family|Music|Romance,6.4,20000000
2315,Birth,Jonathan Glazer,Drama|Mystery|Romance|Thriller,6.1,20000000
2316,A Most Violent Year,J.C. Chandor,Action|Crime|Drama|Thriller,7,20000000
2318,Flash of Genius,Marc Abraham,Biography|Drama,7,20000000
2319,I'm Not There.,Todd Haynes,Biography|Drama|Music,7,20000000
2320,The Cold Light of Day,Mabrouk El Mechri,Action|Thriller,4.9,20000000
2321,The Brothers Bloom,Rian Johnson,Adventure|Comedy|Drama|Romance,6.9,20000000
2322,"Synecdoche, New York",Charlie Kaufman,Comedy|Drama|Romance,7.5,21000000
2323,Princess Mononoke,Hayao Miyazaki,Adventure|Animation|Fantasy,8.4,2400000000
2324,Bon voyage,Jean-Paul Rappeneau,Comedy|Drama|Mystery|Romance|Thriller|War,6.9,20000000
2325,Can't Stop the Music,Nancy Walker,Biography|Comedy|Musical,4.5,20000000
2326,The Proposition,John Hillcoat,Crime|Drama|Western,7.4,2000000
2327,Courage,Angelo Pizzo,Biography|Drama|Sport,7,20000000
2328,Marci X,Richard Benjamin,Comedy|Music,2.8,20000000
2329,Equilibrium,Kurt Wimmer,Action|Drama|Sci-Fi|Thriller,7.5,20000000
2330,The Children of Huang Shi,Roger Spottiswoode,Drama|War,7.1,40000000
2331,The Yards,James Gray,Crime|Drama|Romance|Thriller,6.4,24000000
2332,The Oogieloves in the Big Balloon Adventure,Matthew Diamond,Adventure|Family|Fantasy|Musical,6.7,20000000
2333,By the Sea,Angelina Jolie Pitt,Drama|Romance,5.3,10000000
2334,Steamboy,Katsuhiro Ôtomo,Action|Adventure|Animation|Family|Sci-Fi|Thriller,6.9,2127519898
2335,The Game of Their Lives,David Anspaugh,Drama|History|Sport,6.2,20000000
2337,Rapa Nui,Kevin Reynolds,Action|Adventure|Drama|History|Romance,6.4,20000000
2339,Les couloirs du temps: Les visiteurs II,Jean-Marie Poiré,Comedy|Family|Fantasy|Sci-Fi,6,140000000
2340,Dylan Dog: Dead of Night,Kevin Munroe,Action|Comedy|Crime|Fantasy|Horror|Mystery|Sci-Fi|Thriller,5.1,20000000
2341,People I Know,Daniel Algrant,Crime|Drama|Mystery,5.5,22000000
2343,The Tempest,Julie Taymor,Comedy|Drama|Fantasy|Romance,5.4,20000000
2354,The Painted Veil,John Curran,Drama|Romance,7.5,19400000
2355,The Baader Meinhof Complex,Uli Edel,Action|Biography|Crime|Drama,7.4,20000000
2356,Dances with Wolves,Kevin Costner,Adventure|Drama|Western,8,22000000
2357,Bad Teacher,Jake Kasdan,Comedy,5.7,20000000
2358,Sea of Love,Harold Becker,Crime|Drama|Mystery|Thriller,6.8,19000000
2359,A Cinderella Story,Mark Rosman,Comedy|Family|Romance,5.9,20000000
2360,Scream,Wes Craven,Horror|Mystery,7.2,15000000
2361,Thir13en Ghosts,Steve Beck,Horror,5.5,20000000
2363,Back to the Future,Robert Zemeckis,Adventure|Comedy|Sci-Fi,8.5,19000000
2364,House on Haunted Hill,William Malone,Horror|Mystery|Thriller,5.6,19000000
2365,I Can Do Bad All by Myself,Tyler Perry,Comedy|Drama,4.1,13000000
2367,The Switch,Josh Gordon,Comedy|Drama|Romance,6.1,19000000
2368,Just Married,Shawn Levy,Comedy|Romance,5.4,18000000
2369,The Devil's Double,Lee Tamahori,Biography|Drama|Thriller,7.1,15000000
2371,Thomas and the Magic Railroad,Britt Allcroft,Adventure|Comedy|Drama|Family|Fantasy,3.6,19000000
2372,The Crazies,Breck Eisner,Horror|Thriller,6.5,20000000
2373,Spirited Away,Hayao Miyazaki,Adventure|Animation|Family|Fantasy,8.6,19000000
2375,The Bounty,Roger Donaldson,Action|Adventure|Drama|History|Romance,7,25000000
2376,The Book Thief,Brian Percival,Drama|War,7.6,19000000
2377,Sex Drive,Sean Anders,Adventure|Comedy|Romance,6.5,19000000
2378,Leap Year,Anand Tucker,Comedy|Romance,6.4,19000000
2380,Take Me Home Tonight,Michael Dowse,Comedy|Drama|Romance,6.3,23000000
2382,The Nutcracker,Emile Ardolino,Family|Fantasy|Music,5.7,19000000
2383,Kansas City,Robert Altman,Crime|Drama|Music|Thriller,6.3,19000000
2385,The Amityville Horror,Andrew Douglas,Drama|Horror|Mystery|Thriller,6,19000000
2386,Adaptation.,Spike Jonze,Comedy|Drama,7.7,19000000
2387,Land of the Dead,George A. Romero,Horror,6.2,15000000
2389,Fear and Loathing in Las Vegas,Terry Gilliam,Adventure|Comedy|Drama,7.7,18500000
2390,The Invention of Lying,Ricky Gervais,Comedy|Fantasy|Romance,6.4,18500000
2391,Neighbors,Nicholas Stoller,Comedy,6.4,18000000
2392,The Mask,Chuck Russell,Action|Comedy|Crime|Fantasy,6.9,18000000
2393,Big,Penny Marshall,Comedy|Drama|Family|Fantasy|Romance,7.3,18000000
2394,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Larry Charles,Comedy,7.3,18000000
2395,Legally Blonde,Robert Luketic,Comedy|Romance,6.2,18000000
2396,Star Trek III: The Search for Spock,Leonard Nimoy,Action|Adventure|Sci-Fi,6.6,17000000
2397,The Exorcism of Emily Rose,Scott Derrickson,Drama|Horror|Thriller,6.7,20000000
2398,Deuce Bigalow: Male Gigolo,Mike Mitchell,Comedy|Romance,5.7,17000000
2399,Left Behind,Vic Armstrong,Action|Drama|Fantasy|Mystery|Thriller,3.1,16000000
2400,The Family Stone,Thomas Bezucha,Comedy|Drama|Romance,6.3,17000000
2401,Barbershop 2: Back in Business,Kevin Rodney Sullivan,Comedy|Drama,5.7,18000000
2402,Bad Santa,Terry Zwigoff,Comedy|Crime|Drama,7.1,18000000
2403,Austin Powers: International Man of Mystery,Jay Roach,Comedy|Crime,7,17000000
2404,My Big Fat Greek Wedding 2,Kirk Jones,Comedy|Family|Romance,6.1,18000000
2405,Diary of a Wimpy Kid: Rodrick Rules,David Bowers,Comedy|Family,6.6,21000000
2406,Predator,John McTiernan,Action|Horror|Sci-Fi,7.8,15000000
2407,Amadeus,Milos Forman,Biography|Drama|History|Music,8.3,18000000
2408,Prom Night,Nelson McCormick,Horror|Mystery,3.9,20000000
2409,Mean Girls,Mark Waters,Comedy,7,17000000
2410,Under the Tuscan Sun,Audrey Wells,Comedy|Drama|Romance,6.7,18000000
2411,Gosford Park,Robert Altman,Drama|Mystery,7.3,19800000
2413,Peggy Sue Got Married,Francis Ford Coppola,Comedy|Drama|Fantasy|Romance,6.3,18000000
2414,Birdman or (The Unexpected Virtue of Ignorance),Alejandro G. Iñárritu,Comedy|Drama|Romance,7.8,18000000
2415,Blue Jasmine,Woody Allen,Drama,7.3,18000000
2416,United 93,Paul Greengrass,Drama|History|Thriller,7.6,15000000
2417,Honey,Bille Woodruff,Drama|Music|Romance,5.3,25000000
2418,Glory,Edward Zwick,Drama|History|War,7.9,18000000
2419,Spy Hard,Rick Friedberg,Action|Comedy,5.3,18000000
2420,The Fog,John Carpenter,Fantasy|Horror,6.8,1000000
2421,Soul Surfer,Sean McNamara,Biography|Drama|Family|Sport,7.1,18000000
2423,Observe and Report,Jody Hill,Comedy|Crime|Drama,5.8,18000000
2424,Conan the Destroyer,Richard Fleischer,Action|Adventure|Fantasy,5.8,18000000
2425,Raging Bull,Martin Scorsese,Biography|Drama|Sport,8.3,18000000
2426,Love Happens,Brandon Camp,Drama|Romance,5.6,18000000
2427,Young Sherlock Holmes,Barry Levinson,Adventure|Fantasy|Mystery|Thriller,6.8,18000000
2428,Fame,Kevin Tancharoen,Comedy|Drama|Musical|Romance,5,18000000
2429,127 Hours,Danny Boyle,Adventure|Biography|Drama|Thriller,7.6,18000000
2430,Small Time Crooks,Woody Allen,Comedy|Crime,6.7,18000000
2431,Center Stage,Nicholas Hytner,Drama|Music|Romance,6.7,18000000
2432,Love the Coopers,Jessie Nelson,Comedy,5.7,17000000
2433,Catch That Kid,Bart Freundlich,Comedy|Crime,5.2,18000000
2434,Life as a House,Irwin Winkler,Drama,7.5,18000000
2435,Steve Jobs,Danny Boyle,Biography|Drama,7.2,30000000
2436,"I Love You, Beth Cooper",Chris Columbus,Comedy|Romance,5.3,18000000
2437,Youth in Revolt,Miguel Arteta,Comedy|Drama|Romance,6.5,18000000
2438,The Legend of the Lone Ranger,William A. Fraker,Action|Adventure|Western,5,18000000
2439,The Tailor of Panama,John Boorman,Drama|Thriller,6.1,18000000
2441,Getaway,Courtney Solomon,Action|Crime|Thriller,4.4,18000000
2442,The Ice Storm,Ang Lee,Drama,7.5,18000000
2443,And So It Goes,Rob Reiner,Comedy|Drama|Romance,5.7,18000000
2444,Troop Beverly Hills,Jeff Kanew,Adventure|Comedy,5.5,18000000
2445,Being Julia,István Szabó,Comedy|Drama|Romance,7.1,18000000
2446,9½ Weeks,Adrian Lyne,Drama|Romance,5.9,17000000
2447,Dragonslayer,Matthew Robbins,Action|Adventure|Fantasy,6.7,18000000
2448,The Last Station,Michael Hoffman,Biography|Drama|Romance,7,13000000
2449,Ed Wood,Tim Burton,Biography|Comedy|Drama,7.9,18000000
2450,Labor Day,Jason Reitman,Drama,6.9,18000000
2451,Mongol: The Rise of Genghis Khan,Sergey Bodrov,Adventure|Biography|Drama|History|War,7.3,20000000
2452,RocknRolla,Guy Ritchie,Action|Crime|Thriller,7.3,18000000
2453,Megaforce,Hal Needham,Action|Sci-Fi,3.5,20000000
2454,Hamlet,Kenneth Branagh,Drama,7.8,18000000
2456,Midnight Special,Jeff Nichols,Adventure|Drama|Sci-Fi|Thriller,6.7,18000000
2457,Anything Else,Woody Allen,Comedy|Romance,6.4,18000000
2458,The Railway Man,Jonathan Teplitzky,Biography|Drama|Romance|War,7.1,18000000
2460,The White Ribbon,Michael Haneke,Drama|Mystery,7.8,12000000
2462,The Wraith,Mike Marvin,Action|Horror|Romance|Sci-Fi|Thriller,5.9,2700000
2463,The Salton Sea,D.J. Caruso,Crime|Drama|Mystery|Thriller,7.2,18000000
2468,One Man's Hero,Lance Hool,Action|Drama|History|Romance|War|Western,6.2,11350000
2471,Renaissance,Christian Volckman,Action|Animation|Sci-Fi|Thriller,6.7,14000000
2475,Superbad,Greg Mottola,Comedy,7.6,20000000
2478,Step Up 2: The Streets,Jon M. Chu,Drama|Music|Musical|Romance,6.2,23000000
2479,Hoodwinked!,Cory Edwards,Action|Animation|Comedy|Crime|Family,6.5,17500000
2480,Hotel Rwanda,Terry George,Drama|History|War,8.1,17500000
2481,Hitman,Xavier Gens,Action|Crime|Drama|Thriller,6.3,24000000
2482,Black Nativity,Kasi Lemmons,Drama|Family|Music|Musical,4.4,17500000
2484,City of Ghosts,Matt Dillon,Crime|Drama|Thriller,6,17500000
2485,The Others,Alejandro Amenábar,Fantasy|Horror|Thriller,7.6,17000000
2486,Aliens,James Cameron,Action|Adventure|Sci-Fi,8.4,18500000
2487,My Fair Lady,George Cukor,Drama|Family|Musical|Romance,7.9,17000000
2488,I Know What You Did Last Summer,Jim Gillespie,Horror|Mystery|Thriller,5.6,17000000
2489,Let's Be Cops,Luke Greenfield,Comedy,6.5,17000000
2490,Sideways,Alexander Payne,Adventure|Comedy|Drama|Romance,7.5,12000000
2491,Beerfest,Jay Chandrasekhar,Comedy,6.3,17500000
2492,Halloween,John Carpenter,Horror|Thriller,7.9,300000
2493,Hero,Yimou Zhang,Action|Adventure|History,7.9,31000000
2494,Good Boy!,John Hoffman,Comedy|Drama|Family|Fantasy|Sci-Fi,5.1,17000000
2495,The Best Man Holiday,Malcolm D. Lee,Comedy|Drama,6.7,17000000
2496,Smokin' Aces,Joe Carnahan,Action|Crime|Drama|Thriller,6.7,17000000
2497,Saw 3D: The Final Chapter,Kevin Greutert,Horror|Mystery,5.6,20000000
2498,40 Days and 40 Nights,Michael Lehmann,Comedy|Romance,5.6,17000000
2499,TRON: Legacy,Joseph Kosinski,Action|Adventure|Sci-Fi,6.8,170000000
2500,A Night at the Roxbury,John Fortenberry,Comedy|Music|Romance,6.2,17000000
2501,Beastly,Daniel Barnz,Drama|Fantasy|Romance,5.6,17000000
2502,The Hills Have Eyes,Alexandre Aja,Horror,6.4,15000000
2503,Dickie Roberts: Former Child Star,Sam Weisman,Comedy,5.6,17000000
2504,"McFarland, USA",Niki Caro,Biography|Drama|Sport,7.4,17000000
2507,Pitch Perfect,Jason Moore,Comedy|Music|Romance,7.2,17000000
2508,Summer Catch,Michael Tollin,Comedy|Drama|Romance|Sport,4.9,34000000
2509,A Simple Plan,Sam Raimi,Crime|Drama|Thriller,7.5,17000000
2510,They,Robert Harmon,Horror|Mystery|Thriller,4.8,17000000
2511,Larry the Cable Guy: Health Inspector,Trent Cooper,Comedy|Romance,3.1,4000000
2512,The Adventures of Elmo in Grouchland,Gary Halvorson,Adventure|Comedy|Family|Fantasy|Musical,5.8,17000000
2513,Brooklyn's Finest,Antoine Fuqua,Crime|Drama|Thriller,6.7,17000000
2515,Evil Dead,Fede Alvarez,Horror,6.5,17000000
2516,My Life in Ruins,Donald Petrie,Comedy|Romance,5.9,17000000
2517,American Dreamz,Paul Weitz,Comedy|Music,5.5,19000000
2518,Superman IV: The Quest for Peace,Sidney J. Furie,Action|Adventure|Family|Sci-Fi,3.6,17000000
2520,Running Scared,Wayne Kramer,Action|Crime|Drama|Thriller,7.4,17000000
2522,Shanghai Surprise,Jim Goddard,Adventure|Crime|Drama|Romance,3,17000000
2523,The Illusionist,Neil Burger,Drama|Mystery|Romance|Thriller,7.6,16000000
2524,Roar,Noel Marshall,Adventure|Horror|Thriller,6.4,17000000
2525,Veronica Guerin,Joel Schumacher,Biography|Crime|Drama|Thriller,6.9,17000000
2526,Escobar: Paradise Lost,Andrea Di Stefano,Crime|Drama|Romance|Thriller,6.6,17000000
2527,Southland Tales,Richard Kelly,Comedy|Mystery|Sci-Fi|Thriller,5.5,17000000
2530,The Apparition,Todd Lincoln,Horror|Thriller,4.1,17000000
2531,My Girl,Howard Zieff,Comedy|Drama|Family|Romance,6.8,16500000
2532,Fur: An Imaginary Portrait of Diane Arbus,Steven Shainberg,Biography|Drama|Romance,6.5,16800000
2533,The Illusionist,Neil Burger,Drama|Mystery|Romance|Thriller,7.6,16000000
2534,Wall Street,Oliver Stone,Crime|Drama,7.4,15000000
2535,Sense and Sensibility,Ang Lee,Drama|Romance,7.7,16500000
2536,Becoming Jane,Julian Jarrold,Biography|Drama|Romance,7.1,16500000
2537,Sydney White,Joe Nussbaum,Comedy|Romance,6.3,16500000
2538,House of Sand and Fog,Vadim Perelman,Drama,7.6,15000000
2539,Dead Poets Society,Peter Weir,Comedy|Drama,8,16400000
2540,Dumb & Dumber,Peter Farrelly,Comedy,7.3,16000000
2541,When Harry Met Sally...,Rob Reiner,Comedy|Drama|Romance,7.6,16000000
2542,The Verdict,Sidney Lumet,Drama,7.8,16000000
2543,Road Trip,Todd Phillips,Comedy,6.5,15600000
2544,Varsity Blues,Brian Robbins,Comedy|Drama|Romance|Sport,6.4,16000000
2545,The Artist,Michel Hazanavicius,Comedy|Drama|Romance,8,15000000
2546,The Unborn,David S. Goyer,Drama|Fantasy|Horror|Mystery|Thriller,4.8,16000000
2547,Moonrise Kingdom,Wes Anderson,Adventure|Comedy|Drama|Romance,7.8,16000000
2548,The Texas Chainsaw Massacre: The Beginning,Jonathan Liebesman,Horror,5.9,16000000
2549,The Young Messiah,Cyrus Nowrasteh,Drama,5.4,18500000
2550,The Master of Disguise,Perry Andelin Blake,Comedy|Family,3.3,16000000
2551,Pan's Labyrinth,Guillermo del Toro,Drama|Fantasy|War,8.2,13500000
2553,See Spot Run,John Whitesell,Action|Comedy|Crime|Family,5.4,35000000
2554,Baby Boy,John Singleton,Crime|Drama|Romance|Thriller,6.4,16000000
2555,The Roommate,Christian E. Christiansen,Drama|Horror|Thriller,4.8,16000000
2556,Joe Dirt,Dennie Gordon,Adventure|Comedy|Drama,5.9,17700000
2557,Double Impact,Sheldon Lettich,Action|Crime,5.5,15000000
2558,Hot Fuzz,Edgar Wright,Action|Comedy|Mystery,7.9,8000000
2559,The Women,Diane English,Comedy|Drama,4.9,16500000
2560,Vicky Cristina Barcelona,Woody Allen,Drama|Romance,7.2,15500000
2562,Bad Moms,Jon Lucas,Comedy,6.7,20000000
2563,Boys and Girls,Robert Iscove,Comedy|Drama|Romance,5.3,16000000
2564,White Oleander,Peter Kosminsky,Drama,7.2,16000000
2565,Jennifer's Body,Karyn Kusama,Comedy|Fantasy|Horror,5.1,16000000
2566,Drowning Mona,Nick Gomez,Comedy|Crime|Mystery,5.6,16000000
2567,Radio Days,Woody Allen,Comedy,7.6,16000000
2568,Left Behind,Vic Armstrong,Action|Drama|Fantasy|Mystery|Thriller,3.1,16000000
2569,Remember Me,Allen Coulter,Drama|Romance,7.2,16000000
2570,How to Deal,Clare Kilner,Comedy|Drama|Romance,5.7,16000000
2571,My Stepmother Is an Alien,Richard Benjamin,Comedy|Romance|Sci-Fi,5.2,20000000
2572,Philadelphia,Jonathan Demme,Drama,7.7,26000000
2573,The Thirteenth Floor,Josef Rusnak,Mystery|Sci-Fi|Thriller,7,16000000
2576,Duets,Bruce Paltrow,Comedy|Drama|Music,6,15000000
2577,Hollywood Ending,Woody Allen,Comedy|Romance,6.6,16000000
2578,Detroit Rock City,Adam Rifkin,Comedy|Music,6.8,15000000
2579,Highlander,Russell Mulcahy,Action|Adventure|Fantasy,7.2,16000000
2580,Things We Lost in the Fire,Susanne Bier,Drama,7.2,16000000
2581,Steel,Kenneth Johnson,Action|Crime|Sci-Fi,2.8,16000000
2582,The Immigrant,James Gray,Drama|Romance,6.6,16000000
2583,The White Countess,James Ivory,Drama|History|Romance|War,6.7,16000000
2584,Trance,Danny Boyle,Crime|Drama|Mystery|Thriller,7,20000000
2585,Soul Plane,Jessy Terrero,Comedy,4.4,16000000
2587,Good,Vicente Amorim,Drama|Romance|War,6.2,15000000
